InvoiceNo,StockCode,Description,Quantity,InvoiceDate,UnitPrice,CustomerID,Country
543118,SWM-007A,BEADED ANKLET SET - GOLD,1,2023-10-31 00:00:00,17.22,10721.0,Australia
546944,SWM-017A,SURF JOURNAL - KRAFT,3,2023-11-14 00:00:00,17.42,11148.0,Australia
543419,SWM-003A,HIGH-NECK RASH GUARD - NAVY,1,2023-03-30 00:00:00,56.4,10760.0,Spain
541375,SWM-010B,BIKINI BOTTOM MINIMALIST - TERRACOTTA,4,2023-09-05 00:00:00,35.4,10542.0,Japan
546106,SWM-017A,SURF JOURNAL - KRAFT,4,2023-10-25 00:00:00,17.85,11057.0,United States
541022,SWM-014B,REVERSIBLE BIKINI BOTTOM - BLACK/WHITE,4,2023-03-04 00:00:00,34.69,10512.0,Australia
545217,SWM-004A,LINEN BEACH COVER-UP DRESS - WHITE,2,2023-12-07 00:00:00,70.94,10947.0,Australia
539102,SWM-016A,SHELL HAIR CLIP SET,2,2023-06-20 00:00:00,14.07,10321.0,Indonesia
546406,SWM-012A,SURF WAX KIT - COOL,3,2023-09-30 00:00:00,11.73,11087.0,New Zealand
543958,SWM-009A,UV50 LONG-SLEEVE SWIM TOP - BLACK,2,2023-05-06 00:00:00,52.26,10822.0,Indonesia
540109,SWM-007A,BEADED ANKLET SET - GOLD,1,2023-04-03 00:00:00,17.52,10419.0,Australia
539214,SWM-014B,REVERSIBLE BIKINI BOTTOM - BLACK/WHITE,3,2023-07-22 00:00:00,39.28,10332.0,Australia
536656,SWM-015A,PACKABLE BEACH BLANKET - STRIPE,3,2023-10-03 00:00:00,52.03,10056.0,United States
545229,SWM-014A,REVERSIBLE BIKINI TOP - BLACK/WHITE,4,2023-02-14 00:00:00,41.36,10949.0,Brazil
537270,SWM-007A,BEADED ANKLET SET - GOLD,1,2023-06-04 00:00:00,16.86,10135.0,Australia
538958,SWM-007A,BEADED ANKLET SET - GOLD,2,2023-04-22 00:00:00,17.28,10304.0,France
538377,SWM-016A,SHELL HAIR CLIP SET,2,2023-11-10 00:00:00,14.78,10246.0,France
544660,SWM-005A,TERRY CLOTH BUCKET HAT - ECRU,1,2023-11-12 00:00:00,26.4,10892.0,Indonesia
539977,SWM-010B,BIKINI BOTTOM MINIMALIST - TERRACOTTA,1,2023-12-16 00:00:00,35.98,10403.0,Australia
536810,SWM-009A,UV50 LONG-SLEEVE SWIM TOP - BLACK,2,2023-05-03 00:00:00,57.75,10081.0,Australia
537679,SWM-010B,BIKINI BOTTOM MINIMALIST - TERRACOTTA,3,2023-11-24 00:00:00,34.02,10172.0,Australia
539292,SWM-011A,MESH SARONG WRAP - FOREST GREEN,4,2023-10-12 00:00:00,30.24,10334.0,Australia
539977,SWM-007A,BEADED ANKLET SET - GOLD,1,2023-12-16 00:00:00,18.08,10403.0,Australia
543685,SWM-002A,RIBBED ONE-PIECE SWIMSUIT - SAND,3,2023-02-05 00:00:00,81.41,10785.0,United States
547440,SWM-003A,HIGH-NECK RASH GUARD - NAVY,1,2023-12-10 00:00:00,51.74,11188.0,United States
538011,SWM-012A,SURF WAX KIT - COOL,1,2023-01-01 00:00:00,11.03,10212.0,United States
537209,SWM-015A,PACKABLE BEACH BLANKET - STRIPE,3,2023-12-01 00:00:00,50.72,10130.0,Australia
536240,SWM-014A,REVERSIBLE BIKINI TOP - BLACK/WHITE,2,2023-02-18 00:00:00,41.13,10029.0,France
543293,SWM-010B,BIKINI BOTTOM MINIMALIST - TERRACOTTA,2,2023-08-05 00:00:00,36.06,10741.0,United States
546735,SWM-014A,REVERSIBLE BIKINI TOP - BLACK/WHITE,1,2023-02-23 00:00:00,43.16,11130.0,Australia
545631,SWM-008A,WATERPROOF TOTE BAG - NATURAL,4,2023-02-26 00:00:00,47.95,10998.0,Canada
538378,SWM-017A,SURF JOURNAL - KRAFT,2,2023-12-23 00:00:00,19.19,10246.0,France
536760,SWM-015A,PACKABLE BEACH BLANKET - STRIPE,4,2023-03-22 00:00:00,47.19,10074.0,United States
546985,SWM-002A,RIBBED ONE-PIECE SWIMSUIT - SAND,4,2023-03-24 00:00:00,87.58,11156.0,Australia
546596,SWM-008A,WATERPROOF TOTE BAG - NATURAL,2,2023-08-25 00:00:00,43.81,11110.0,United Kingdom
542054,SWM-007A,BEADED ANKLET SET - GOLD,4,2023-06-28 00:00:00,17.28,10601.0,United States
537492,SWM-008A,WATERPROOF TOTE BAG - NATURAL,4,2023-07-15 00:00:00,45.4,10153.0,Australia
543224,SWM-015A,PACKABLE BEACH BLANKET - STRIPE,3,2023-07-28 00:00:00,51.45,10730.0,Australia
542312,SWM-013A,BIODEGRADABLE SUNSCREEN SPF50,2,2023-06-04 00:00:00,20.51,10632.0,Spain
545568,SWM-007A,BEADED ANKLET SET - GOLD,2,2023-05-04 00:00:00,18.51,10995.0,France
536540,SWM-013A,BIODEGRADABLE SUNSCREEN SPF50,4,2023-03-26 00:00:00,21.83,10050.0,Australia
540827,SWM-001B,PRINTED SURF BIKINI BOTTOM - CORAL,2,2023-04-15 00:00:00,36.98,10497.0,Australia
541101,SWM-007A,BEADED ANKLET SET - GOLD,3,2023-08-18 00:00:00,16.25,10520.0,United States
541342,SWM-005A,TERRY CLOTH BUCKET HAT - ECRU,3,2023-10-20 00:00:00,28.74,10540.0,New Zealand
546612,SWM-004A,LINEN BEACH COVER-UP DRESS - WHITE,4,2023-09-16 00:00:00,66.87,11114.0,Australia
541679,SWM-004A,LINEN BEACH COVER-UP DRESS - WHITE,3,2023-03-18 00:00:00,76.65,10568.0,Indonesia
537595,SWM-006A,RECYCLED NYLON BOARD SHORTS - OLIVE,4,2023-12-04 00:00:00,62.07,10164.0,Brazil
544255,SWM-008A,WATERPROOF TOTE BAG - NATURAL,1,2023-08-29 00:00:00,44.44,10849.0,New Zealand
543835,SWM-016A,SHELL HAIR CLIP SET,4,2023-04-12 00:00:00,14.85,10802.0,New Zealand
545804,SWM-011A,MESH SARONG WRAP - FOREST GREEN,3,2023-10-23 00:00:00,31.4,11014.0,Australia
537552,SWM-005A,TERRY CLOTH BUCKET HAT - ECRU,1,2023-11-10 00:00:00,25.8,10161.0,Australia
546045,SWM-002A,RIBBED ONE-PIECE SWIMSUIT - SAND,4,2023-02-17 00:00:00,90.73,11051.0,Portugal
545524,SWM-014B,REVERSIBLE BIKINI BOTTOM - BLACK/WHITE,1,2023-05-11 00:00:00,36.46,10988.0,Australia
541573,SWM-006A,RECYCLED NYLON BOARD SHORTS - OLIVE,3,2023-11-26 00:00:00,67.66,10555.0,Germany
539203,SWM-010B,BIKINI BOTTOM MINIMALIST - TERRACOTTA,1,2023-05-09 00:00:00,35.98,10332.0,Australia
C547248,SWM-006A,RECYCLED NYLON BOARD SHORTS - OLIVE,-4,2023-08-13 00:00:00,65.6,11172.0,Australia
546799,SWM-015A,PACKABLE BEACH BLANKET - STRIPE,1,2023-11-22 00:00:00,47.28,11131.0,Australia
543030,SWM-004A,LINEN BEACH COVER-UP DRESS - WHITE,4,2023-02-25 00:00:00,77.29,10713.0,Australia
539265,SWM-017A,SURF JOURNAL - KRAFT,2,2023-01-17 00:00:00,19.16,10334.0,Australia
545060,SWM-012A,SURF WAX KIT - COOL,4,2023-04-28 00:00:00,10.86,10934.0,Australia
542094,SWM-004A,LINEN BEACH COVER-UP DRESS - WHITE,3,2023-11-04 00:00:00,69.53,10606.0,Australia
546256,SWM-001B,PRINTED SURF BIKINI BOTTOM - CORAL,2,2023-06-22 00:00:00,38.73,11073.0,Brazil
541742,SWM-015A,PACKABLE BEACH BLANKET - STRIPE,2,2023-10-01 00:00:00,53.75,10571.0,France
543392,SWM-017A,SURF JOURNAL - KRAFT,1,2023-07-06 00:00:00,19.53,10753.0,Australia
545174,SWM-001A,PRINTED SURF BIKINI TOP - CORAL,3,2023-07-09 00:00:00,41.78,10942.0,France
543208,SWM-007A,BEADED ANKLET SET - GOLD,4,2023-04-14 00:00:00,17.22,10730.0,Australia
C545281,SWM-001B,PRINTED SURF BIKINI BOTTOM - CORAL,-1,2023-08-17 00:00:00,36.73,10955.0,Germany
538180,SWM-006A,RECYCLED NYLON BOARD SHORTS - OLIVE,3,2023-12-11 00:00:00,66.8,10229.0,Australia
546025,SWM-010B,BIKINI BOTTOM MINIMALIST - TERRACOTTA,2,2023-12-28 00:00:00,37.49,11045.0,France
546410,SWM-014B,REVERSIBLE BIKINI BOTTOM - BLACK/WHITE,1,2023-12-11 00:00:00,34.99,11087.0,New Zealand
541464,SWM-009A,UV50 LONG-SLEEVE SWIM TOP - BLACK,2,2023-06-19 00:00:00,60.19,10549.0,United States
537276,SWM-015A,PACKABLE BEACH BLANKET - STRIPE,1,2023-10-07 00:00:00,52.79,10136.0,New Zealand
546370,SWM-008A,WATERPROOF TOTE BAG - NATURAL,3,2023-10-24 00:00:00,47.14,11084.0,Indonesia
543485,SWM-009A,UV50 LONG-SLEEVE SWIM TOP - BLACK,4,2023-08-06 00:00:00,56.74,10764.0,New Zealand
538817,SWM-004A,LINEN BEACH COVER-UP DRESS - WHITE,4,2023-05-07 00:00:00,74.32,10297.0,United States
540683,SWM-002A,RIBBED ONE-PIECE SWIMSUIT - SAND,2,2023-08-23 00:00:00,88.09,10488.0,France
544855,SWM-013A,BIODEGRADABLE SUNSCREEN SPF50,4,2023-12-05 00:00:00,22.54,10915.0,Australia
539378,SWM-017A,SURF JOURNAL - KRAFT,1,2023-06-22 00:00:00,18.19,10342.0,Australia
544423,SWM-006A,RECYCLED NYLON BOARD SHORTS - OLIVE,1,2023-04-26 00:00:00,66.42,10869.0,Indonesia
543184,SWM-003A,HIGH-NECK RASH GUARD - NAVY,4,2023-09-29 00:00:00,50.11,10728.0,Australia
540019,SWM-001B,PRINTED SURF BIKINI BOTTOM - CORAL,1,2023-07-08 00:00:00,35.09,10409.0,Australia
537769,SWM-006A,RECYCLED NYLON BOARD SHORTS - OLIVE,2,2023-02-22 00:00:00,66.88,10186.0,Portugal
542330,SWM-015A,PACKABLE BEACH BLANKET - STRIPE,3,2023-03-16 00:00:00,47.52,10634.0,Australia
543435,SWM-016A,SHELL HAIR CLIP SET,1,2023-08-29 00:00:00,13.83,10760.0,Spain
539170,SWM-014A,REVERSIBLE BIKINI TOP - BLACK/WHITE,3,2023-04-14 00:00:00,44.34,10331.0,Portugal
536631,SWM-001B,PRINTED SURF BIKINI BOTTOM - CORAL,3,2023-08-03 00:00:00,35.15,10055.0,Australia
537192,SWM-003A,HIGH-NECK RASH GUARD - NAVY,2,2023-09-26 00:00:00,53.9,10126.0,Australia
541198,SWM-002A,RIBBED ONE-PIECE SWIMSUIT - SAND,2,2023-08-21 00:00:00,85.38,10527.0,France
544894,SWM-004A,LINEN BEACH COVER-UP DRESS - WHITE,3,2023-07-13 00:00:00,71.62,10919.0,Australia
542896,SWM-013A,BIODEGRADABLE SUNSCREEN SPF50,2,2023-01-29 00:00:00,21.49,10699.0,France
539801,SWM-003A,HIGH-NECK RASH GUARD - NAVY,3,2023-08-21 00:00:00,57.44,10387.0,Portugal
539219,SWM-001B,PRINTED SURF BIKINI BOTTOM - CORAL,3,2023-08-08 00:00:00,36.39,10332.0,Australia
539368,SWM-007A,BEADED ANKLET SET - GOLD,4,2023-01-27 00:00:00,17.37,10342.0,Australia
538815,SWM-010A,BIKINI TOP MINIMALIST - TERRACOTTA,2,2023-02-28 00:00:00,39.36,10297.0,United States
540098,SWM-013A,BIODEGRADABLE SUNSCREEN SPF50,3,2023-09-04 00:00:00,21.26,10418.0,France
539347,SWM-012A,SURF WAX KIT - COOL,2,2023-10-03 00:00:00,10.92,10339.0,Australia
539842,SWM-001A,PRINTED SURF BIKINI TOP - CORAL,3,2023-11-30 00:00:00,42.71,10388.0,United States
537589,SWM-016A,SHELL HAIR CLIP SET,2,2023-09-24 00:00:00,15.01,10163.0,Portugal
546347,SWM-014B,REVERSIBLE BIKINI BOTTOM - BLACK/WHITE,2,2023-12-04 00:00:00,37.8,11079.0,United States
543452,SWM-008A,WATERPROOF TOTE BAG - NATURAL,3,2023-12-19 00:00:00,44.84,10760.0,Spain
542588,SWM-003A,HIGH-NECK RASH GUARD - NAVY,3,2023-10-05 00:00:00,54.68,10669.0,United States
539698,SWM-015A,PACKABLE BEACH BLANKET - STRIPE,1,2023-08-19 00:00:00,47.23,10372.0,Indonesia
544022,SWM-008A,WATERPROOF TOTE BAG - NATURAL,3,2023-06-13 00:00:00,48.06,10826.0,France
536509,SWM-010A,BIKINI TOP MINIMALIST - TERRACOTTA,2,2023-09-25 00:00:00,36.04,10047.0,Australia
538606,SWM-017A,SURF JOURNAL - KRAFT,3,2023-11-19 00:00:00,19.33,10273.0,Brazil
538838,SWM-005A,TERRY CLOTH BUCKET HAT - ECRU,3,2023-09-08 00:00:00,25.69,10300.0,New Zealand
541752,SWM-002A,RIBBED ONE-PIECE SWIMSUIT - SAND,3,2023-12-29 00:00:00,89.91,10571.0,France
539068,SWM-009A,UV50 LONG-SLEEVE SWIM TOP - BLACK,2,2023-12-24 00:00:00,57.93,10317.0,Portugal
545193,SWM-014A,REVERSIBLE BIKINI TOP - BLACK/WHITE,1,2023-04-19 00:00:00,42.63,10943.0,New Zealand
536241,SWM-005A,TERRY CLOTH BUCKET HAT - ECRU,4,2023-05-01 00:00:00,28.1,10029.0,France
540531,SWM-005A,TERRY CLOTH BUCKET HAT - ECRU,2,2023-09-02 00:00:00,28.48,10467.0,France
540134,SWM-014B,REVERSIBLE BIKINI BOTTOM - BLACK/WHITE,4,2023-08-03 00:00:00,38.11,10421.0,France
537245,SWM-004A,LINEN BEACH COVER-UP DRESS - WHITE,1,2023-09-21 00:00:00,68.64,10132.0,United States
536241,SWM-015A,PACKABLE BEACH BLANKET - STRIPE,3,2023-05-01 00:00:00,51.78,10029.0,France
538232,SWM-012A,SURF WAX KIT - COOL,4,2023-01-12 00:00:00,11.16,10233.0,Australia
545976,SWM-010B,BIKINI BOTTOM MINIMALIST - TERRACOTTA,3,2023-07-17 00:00:00,33.63,11041.0,Australia
539876,SWM-007A,BEADED ANKLET SET - GOLD,3,2023-07-19 00:00:00,17.86,10392.0,Brazil
542568,SWM-013A,BIODEGRADABLE SUNSCREEN SPF50,3,2023-09-30 00:00:00,21.94,10665.0,United States
540344,SWM-017A,SURF JOURNAL - KRAFT,1,2023-11-30 00:00:00,19.6,10443.0,France
539897,SWM-004A,LINEN BEACH COVER-UP DRESS - WHITE,3,2023-02-06 00:00:00,72.64,10396.0,Indonesia
545617,SWM-016A,SHELL HAIR CLIP SET,3,2023-03-26 00:00:00,14.5,10997.0,United States
547155,SWM-009A,UV50 LONG-SLEEVE SWIM TOP - BLACK,3,2023-12-04 00:00:00,58.65,11167.0,France
537578,SWM-010A,BIKINI TOP MINIMALIST - TERRACOTTA,2,2023-06-04 00:00:00,40.99,10163.0,Portugal
541941,SWM-009A,UV50 LONG-SLEEVE SWIM TOP - BLACK,1,2023-12-08 00:00:00,55.0,10590.0,Indonesia
540045,SWM-009A,UV50 LONG-SLEEVE SWIM TOP - BLACK,3,2023-08-16 00:00:00,54.47,10411.0,Canada
537153,SWM-001B,PRINTED SURF BIKINI BOTTOM - CORAL,2,2023-04-04 00:00:00,34.52,10121.0,Australia
536032,SWM-005A,TERRY CLOTH BUCKET HAT - ECRU,3,2023-04-10 00:00:00,27.04,10003.0,Spain
539300,SWM-001A,PRINTED SURF BIKINI TOP - CORAL,1,2023-12-30 00:00:00,39.89,10334.0,Australia
542161,SWM-012A,SURF WAX KIT - COOL,4,2023-08-12 00:00:00,12.22,10617.0,United States
537477,SWM-012A,SURF WAX KIT - COOL,2,2023-09-04 00:00:00,11.19,10152.0,Australia
542250,SWM-010B,BIKINI BOTTOM MINIMALIST - TERRACOTTA,4,2023-03-05 00:00:00,32.82,10626.0,United States
545343,SWM-008A,WATERPROOF TOTE BAG - NATURAL,4,2023-12-31 00:00:00,44.17,10959.0,Australia
542154,SWM-006A,RECYCLED NYLON BOARD SHORTS - OLIVE,2,2023-07-16 00:00:00,67.14,10616.0,United Kingdom
544870,SWM-004A,LINEN BEACH COVER-UP DRESS - WHITE,4,2023-09-13 00:00:00,70.15,10918.0,United States
539847,SWM-017A,SURF JOURNAL - KRAFT,1,2023-12-21 00:00:00,17.8,10388.0,United States
536400,SWM-001A,PRINTED SURF BIKINI TOP - CORAL,1,2023-02-04 00:00:00,40.26,10040.0,France
545989,SWM-016A,SHELL HAIR CLIP SET,3,2023-06-15 00:00:00,15.43,11042.0,United States
538292,SWM-004A,LINEN BEACH COVER-UP DRESS - WHITE,3,2023-10-08 00:00:00,77.54,10238.0,United States
540230,SWM-015A,PACKABLE BEACH BLANKET - STRIPE,3,2023-12-08 00:00:00,50.26,10433.0,New Zealand
546438,SWM-001B,PRINTED SURF BIKINI BOTTOM - CORAL,3,2023-07-09 00:00:00,35.26,11091.0,United States
539598,SWM-010A,BIKINI TOP MINIMALIST - TERRACOTTA,2,2023-01-24 00:00:00,36.25,10365.0,United States
547460,SWM-001B,PRINTED SURF BIKINI BOTTOM - CORAL,2,2023-09-07 00:00:00,38.94,11190.0,Indonesia
543580,SWM-003A,HIGH-NECK RASH GUARD - NAVY,3,2023-07-01 00:00:00,52.45,10776.0,Germany
539564,SWM-011A,MESH SARONG WRAP - FOREST GREEN,2,2023-06-29 00:00:00,29.96,10361.0,France
537080,SWM-014B,REVERSIBLE BIKINI BOTTOM - BLACK/WHITE,3,2023-10-29 00:00:00,36.18,10112.0,United States
538811,SWM-001B,PRINTED SURF BIKINI BOTTOM - CORAL,2,2023-01-01 00:00:00,37.12,10297.0,United States
542086,SWM-013A,BIODEGRADABLE SUNSCREEN SPF50,2,2023-06-30 00:00:00,20.98,10606.0,Australia
536609,SWM-011A,MESH SARONG WRAP - FOREST GREEN,2,2023-04-23 00:00:00,32.09,10053.0,Australia
536814,SWM-015A,PACKABLE BEACH BLANKET - STRIPE,4,2023-07-27 00:00:00,47.15,10081.0,Australia
540068,SWM-016A,SHELL HAIR CLIP SET,1,2023-08-27 00:00:00,13.71,10415.0,Australia
542954,SWM-014B,REVERSIBLE BIKINI BOTTOM - BLACK/WHITE,4,2023-03-30 00:00:00,39.81,10707.0,United States
537418,SWM-015A,PACKABLE BEACH BLANKET - STRIPE,4,2023-01-10 00:00:00,51.95,10151.0,Indonesia
536909,SWM-012A,SURF WAX KIT - COOL,1,2023-05-01 00:00:00,10.82,10095.0,Brazil
546800,SWM-003A,HIGH-NECK RASH GUARD - NAVY,2,2023-12-21 00:00:00,52.65,11131.0,Australia
541762,SWM-007A,BEADED ANKLET SET - GOLD,3,2023-12-06 00:00:00,18.7,10572.0,France
C538128,SWM-014A,REVERSIBLE BIKINI TOP - BLACK/WHITE,-4,2023-02-05 00:00:00,40.2,10225.0,Brazil
537629,SWM-012A,SURF WAX KIT - COOL,2,2023-07-26 00:00:00,11.25,10169.0,Portugal
536167,SWM-001A,PRINTED SURF BIKINI TOP - CORAL,4,2023-09-27 00:00:00,42.16,10020.0,Portugal
540263,SWM-009A,UV50 LONG-SLEEVE SWIM TOP - BLACK,3,2023-11-06 00:00:00,54.41,10436.0,United States
544479,SWM-014B,REVERSIBLE BIKINI BOTTOM - BLACK/WHITE,4,2023-05-29 00:00:00,39.45,10873.0,United States
540981,SWM-008A,WATERPROOF TOTE BAG - NATURAL,2,2023-05-19 00:00:00,44.42,10508.0,Australia
538410,SWM-004A,LINEN BEACH COVER-UP DRESS - WHITE,2,2023-01-11 00:00:00,69.9,10252.0,New Zealand
545464,SWM-017A,SURF JOURNAL - KRAFT,3,2023-10-25 00:00:00,19.1,10980.0,Australia
538293,SWM-008A,WATERPROOF TOTE BAG - NATURAL,2,2023-03-16 00:00:00,43.64,10239.0,United States
538192,SWM-010B,BIKINI BOTTOM MINIMALIST - TERRACOTTA,2,2023-04-13 00:00:00,34.67,10230.0,United States
542030,SWM-002A,RIBBED ONE-PIECE SWIMSUIT - SAND,3,2023-08-19 00:00:00,91.99,10597.0,Australia
542296,SWM-003A,HIGH-NECK RASH GUARD - NAVY,1,2023-11-06 00:00:00,56.12,10631.0,United States
545414,SWM-010A,BIKINI TOP MINIMALIST - TERRACOTTA,1,2023-09-24 00:00:00,41.34,10977.0,Australia
541150,SWM-012A,SURF WAX KIT - COOL,2,2023-07-18 00:00:00,12.14,10523.0,United States
536976,SWM-016A,SHELL HAIR CLIP SET,2,2023-02-14 00:00:00,15.55,10104.0,Australia
536206,SWM-013A,BIODEGRADABLE SUNSCREEN SPF50,1,2023-03-06 00:00:00,21.35,10027.0,United States
544612,SWM-016A,SHELL HAIR CLIP SET,3,2023-02-17 00:00:00,14.68,10888.0,Germany
542766,SWM-014A,REVERSIBLE BIKINI TOP - BLACK/WHITE,3,2023-08-27 00:00:00,39.89,10686.0,Australia
538689,SWM-014B,REVERSIBLE BIKINI BOTTOM - BLACK/WHITE,1,2023-11-19 00:00:00,37.58,10285.0,Australia
538617,SWM-017A,SURF JOURNAL - KRAFT,4,2023-04-14 00:00:00,18.97,10274.0,Australia
540577,SWM-009A,UV50 LONG-SLEEVE SWIM TOP - BLACK,3,2023-07-13 00:00:00,53.78,10473.0,Indonesia
540043,SWM-005A,TERRY CLOTH BUCKET HAT - ECRU,3,2023-06-16 00:00:00,26.32,10411.0,Canada
543923,SWM-013A,BIODEGRADABLE SUNSCREEN SPF50,3,2023-04-06 00:00:00,20.25,10814.0,Portugal
542365,SWM-017A,SURF JOURNAL - KRAFT,3,2023-04-12 00:00:00,17.23,10639.0,United States
544954,SWM-002A,RIBBED ONE-PIECE SWIMSUIT - SAND,3,2023-07-16 00:00:00,83.51,10922.0,Australia
540110,SWM-002A,RIBBED ONE-PIECE SWIMSUIT - SAND,2,2023-06-18 00:00:00,80.82,10419.0,Australia
546439,SWM-008A,WATERPROOF TOTE BAG - NATURAL,4,2023-08-12 00:00:00,43.59,11091.0,United States
538796,SWM-014A,REVERSIBLE BIKINI TOP - BLACK/WHITE,4,2023-03-20 00:00:00,39.66,10296.0,New Zealand
539232,SWM-001B,PRINTED SURF BIKINI BOTTOM - CORAL,3,2023-12-31 00:00:00,39.23,10332.0,Australia
544151,SWM-001A,PRINTED SURF BIKINI TOP - CORAL,3,2023-08-12 00:00:00,38.5,10840.0,Spain
536017,SWM-006A,RECYCLED NYLON BOARD SHORTS - OLIVE,4,2023-08-27 00:00:00,59.89,10002.0,Australia
537504,SWM-005A,TERRY CLOTH BUCKET HAT - ECRU,2,2023-07-13 00:00:00,28.36,10155.0,Australia
C537310,SWM-003A,HIGH-NECK RASH GUARD - NAVY,-1,2023-09-02 00:00:00,55.17,10139.0,Australia
544059,SWM-001B,PRINTED SURF BIKINI BOTTOM - CORAL,2,2023-07-22 00:00:00,39.48,10830.0,New Zealand
538168,SWM-011A,MESH SARONG WRAP - FOREST GREEN,1,2023-05-11 00:00:00,29.36,10228.0,Australia
543614,SWM-010A,BIKINI TOP MINIMALIST - TERRACOTTA,3,2023-09-10 00:00:00,37.08,10779.0,Canada
545878,SWM-001A,PRINTED SURF BIKINI TOP - CORAL,1,2023-03-27 00:00:00,41.69,11028.0,Australia
545242,SWM-017A,SURF JOURNAL - KRAFT,2,2023-10-07 00:00:00,17.72,10949.0,Brazil
537927,SWM-017A,SURF JOURNAL - KRAFT,4,2023-01-25 00:00:00,17.42,10204.0,Australia
540952,SWM-010B,BIKINI BOTTOM MINIMALIST - TERRACOTTA,3,2023-10-19 00:00:00,32.56,10505.0,Germany
538661,SWM-005A,TERRY CLOTH BUCKET HAT - ECRU,1,2023-10-21 00:00:00,25.65,10279.0,Spain
537140,SWM-009A,UV50 LONG-SLEEVE SWIM TOP - BLACK,4,2023-10-21 00:00:00,55.63,10118.0,United Kingdom
538483,SWM-003A,HIGH-NECK RASH GUARD - NAVY,1,2023-12-02 00:00:00,50.87,10263.0,Canada
541946,SWM-002A,RIBBED ONE-PIECE SWIMSUIT - SAND,2,2023-01-05 00:00:00,91.17,10591.0,United Kingdom
545047,SWM-008A,WATERPROOF TOTE BAG - NATURAL,1,2023-01-10 00:00:00,48.04,10934.0,Australia
537838,SWM-003A,HIGH-NECK RASH GUARD - NAVY,1,2023-10-23 00:00:00,53.24,10195.0,Indonesia
547107,SWM-009A,UV50 LONG-SLEEVE SWIM TOP - BLACK,2,2023-02-25 00:00:00,53.62,11165.0,United States
544560,SWM-005A,TERRY CLOTH BUCKET HAT - ECRU,4,2023-07-27 00:00:00,28.0,10883.0,Australia
540430,SWM-015A,PACKABLE BEACH BLANKET - STRIPE,3,2023-06-12 00:00:00,53.95,10453.0,United States
540638,SWM-011A,MESH SARONG WRAP - FOREST GREEN,1,2023-06-20 00:00:00,29.15,10481.0,Australia
542828,SWM-014A,REVERSIBLE BIKINI TOP - BLACK/WHITE,3,2023-04-20 00:00:00,40.86,10693.0,Australia
538803,SWM-017A,SURF JOURNAL - KRAFT,2,2023-07-26 00:00:00,17.32,10296.0,New Zealand
539313,SWM-006A,RECYCLED NYLON BOARD SHORTS - OLIVE,3,2023-11-08 00:00:00,61.35,10336.0,Brazil
542913,SWM-008A,WATERPROOF TOTE BAG - NATURAL,3,2023-10-28 00:00:00,42.37,10699.0,France
546064,SWM-006A,RECYCLED NYLON BOARD SHORTS - OLIVE,1,2023-03-09 00:00:00,63.17,11052.0,Indonesia
544173,SWM-012A,SURF WAX KIT - COOL,1,2023-02-27 00:00:00,12.18,10843.0,France
544286,SWM-002A,RIBBED ONE-PIECE SWIMSUIT - SAND,2,2023-05-23 00:00:00,92.04,10854.0,Australia
538087,SWM-010B,BIKINI BOTTOM MINIMALIST - TERRACOTTA,1,2023-08-23 00:00:00,37.38,10220.0,Japan
543178,SWM-013A,BIODEGRADABLE SUNSCREEN SPF50,1,2023-04-10 00:00:00,20.27,10728.0,Australia
542916,SWM-015A,PACKABLE BEACH BLANKET - STRIPE,4,2023-08-27 00:00:00,48.63,10700.0,New Zealand
547495,SWM-015A,PACKABLE BEACH BLANKET - STRIPE,3,2023-08-14 00:00:00,49.9,11194.0,Brazil
543343,SWM-006A,RECYCLED NYLON BOARD SHORTS - OLIVE,3,2023-03-04 00:00:00,66.43,10749.0,Portugal
539125,SWM-013A,BIODEGRADABLE SUNSCREEN SPF50,3,2023-09-18 00:00:00,22.69,10325.0,Australia
536829,SWM-013A,BIODEGRADABLE SUNSCREEN SPF50,1,2023-06-02 00:00:00,22.39,10082.0,United States
544164,SWM-001B,PRINTED SURF BIKINI BOTTOM - CORAL,4,2023-08-06 00:00:00,39.5,10841.0,Australia
539725,SWM-001A,PRINTED SURF BIKINI TOP - CORAL,3,2023-09-23 00:00:00,42.16,10376.0,New Zealand
540789,SWM-001B,PRINTED SURF BIKINI BOTTOM - CORAL,4,2023-04-29 00:00:00,35.12,10494.0,Australia
543171,SWM-015A,PACKABLE BEACH BLANKET - STRIPE,4,2023-08-31 00:00:00,49.65,10726.0,Canada
545436,SWM-012A,SURF WAX KIT - COOL,3,2023-01-04 00:00:00,11.53,10980.0,Australia
544169,SWM-009A,UV50 LONG-SLEEVE SWIM TOP - BLACK,3,2023-05-10 00:00:00,57.59,10842.0,Australia
541838,SWM-009A,UV50 LONG-SLEEVE SWIM TOP - BLACK,3,2023-09-27 00:00:00,59.93,10582.0,Brazil
541411,SWM-009A,UV50 LONG-SLEEVE SWIM TOP - BLACK,1,2023-08-31 00:00:00,58.38,10543.0,Australia
543110,SWM-003A,HIGH-NECK RASH GUARD - NAVY,2,2023-03-31 00:00:00,57.1,10721.0,Australia
544642,SWM-012A,SURF WAX KIT - COOL,4,2023-03-21 00:00:00,12.13,10890.0,Indonesia
539964,SWM-001A,PRINTED SURF BIKINI TOP - CORAL,2,2023-08-28 00:00:00,41.97,10401.0,France
